id	cardId	msg	eventType	options	created_at	updated_at
757	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [144, 7, 0, 0, 0, 0, 0, 0, 145]}	2019-10-20 07:12:26	2019-10-20 07:12:26
756	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [6, 0, 0, 0, 1, 0, 0, 2, 4]}	2019-10-19 09:13:28	2019-10-19 09:13:28
755	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [143, 7, 0, 0, 0, 0, 0, 0, 144]}	2019-10-19 07:17:08	2019-10-19 07:17:08
754	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [5, 0, 0, 0, 1, 0, 0, 2, 3]}	2019-10-18 09:17:57	2019-10-18 09:17:57
753	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [142, 7, 0, 0, 0, 0, 0, 0, 143]}	2019-10-18 07:21:51	2019-10-18 07:21:51
752	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [4, 0, 0, 0, 1, 0, 0, 2, 2]}	2019-10-17 09:22:27	2019-10-17 09:22:27
751	005D06224	["ACK"]	1	{"tic": "B7B6", "transfo": {"num": 10, "uid": "005D06224", "firm": "T107", "type": "1"}}	2019-10-17 08:32:07	2019-10-17 08:32:07
750	005D06224	["TRANSFORMATEUR", "10", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "A5C6", "transfo": {"num": 10, "uid": "005D06224", "firm": "T107", "type": "1"}}	2019-10-17 08:31:59	2019-10-17 08:31:59
749	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [141, 7, 0, 0, 0, 0, 0, 0, 142]}	2019-10-17 07:26:05	2019-10-17 07:26:05
748	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [3, 0, 0, 0, 1, 0, 0, 2, 1]}	2019-10-16 09:26:56	2019-10-16 09:26:56
747	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [140, 7, 0, 0, 0, 0, 0, 0, 141]}	2019-10-16 07:31:05	2019-10-16 07:31:05
746	005606224	["ACK"]	1	{"tic": "0202", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-10-15 09:34:02	2019-10-15 09:34:02
745	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "8503", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-10-15 09:33:53	2019-10-15 09:33:53
744	005606224	["ACK"]	1	{"tic": "717C", "transfo": {"num": 12, "uid": "005606224", "firm": "T107", "type": "1"}}	2019-10-15 09:31:54	2019-10-15 09:31:54
743	005606224	["ACK"]	1	{"tic": "5C2F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-10-15 08:59:15	2019-10-15 08:59:15
742	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2 * DEFAUT TEMPERATURE 1"]	2	{"tic": "6617", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-10-15 08:59:07	2019-10-15 08:59:07
741	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [139, 7, 0, 0, 0, 0, 0, 0, 140]}	2019-10-15 07:35:13	2019-10-15 07:35:13
740	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [22, 0, 0, 3, 2, 1, 0, 4, 13]}	2019-10-14 14:18:15	2019-10-14 14:18:15
739	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [138, 7, 0, 0, 0, 0, 0, 0, 139]}	2019-10-14 07:39:49	2019-10-14 07:39:49
738	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [21, 0, 0, 3, 2, 1, 0, 4, 12]}	2019-10-13 14:22:45	2019-10-13 14:22:45
737	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [137, 7, 0, 0, 0, 0, 0, 0, 138]}	2019-10-13 07:44:28	2019-10-13 07:44:28
736	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [20, 0, 0, 3, 2, 1, 0, 4, 11]}	2019-10-12 14:27:16	2019-10-12 14:27:16
735	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [136, 7, 0, 0, 0, 0, 0, 0, 137]}	2019-10-12 07:49:09	2019-10-12 07:49:09
734	005606224	["ACK"]	1	{"tic": "0197", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-10-11 15:07:34	2019-10-11 15:07:34
733	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "4DE7", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-10-11 15:07:26	2019-10-11 15:07:26
732	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "BD5F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-10-11 15:05:25	2019-10-11 15:05:25
731	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [16, 0, 0, 2, 1, 1, 0, 3, 10]}	2019-10-11 14:31:48	2019-10-11 14:31:48
730	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [135, 7, 0, 0, 0, 0, 0, 0, 136]}	2019-10-11 07:53:51	2019-10-11 07:53:51
729	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [15, 0, 0, 2, 1, 1, 0, 3, 9]}	2019-10-10 14:36:21	2019-10-10 14:36:21
728	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [134, 7, 0, 0, 0, 0, 0, 0, 135]}	2019-10-10 07:58:35	2019-10-10 07:58:35
727	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [14, 0, 0, 2, 1, 1, 0, 3, 8]}	2019-10-09 14:40:52	2019-10-09 14:40:52
726	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [133, 7, 0, 0, 0, 0, 0, 0, 134]}	2019-10-09 08:03:19	2019-10-09 08:03:19
725	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [13, 0, 0, 2, 1, 1, 0, 3, 7]}	2019-10-08 14:45:24	2019-10-08 14:45:24
724	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [132, 7, 0, 0, 0, 0, 0, 0, 133]}	2019-10-08 08:08:30	2019-10-08 08:08:30
723	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [12, 0, 0, 2, 1, 1, 0, 3, 6]}	2019-10-07 14:49:58	2019-10-07 14:49:58
722	005606224	["ACK"]	1	{"tic": "94CF", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-10-07 10:41:57	2019-10-07 10:41:57
721	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "8747", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-10-07 10:41:48	2019-10-07 10:41:48
720	005606224	["ACK"]	1	{"tic": "02BF", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-10-07 10:37:40	2019-10-07 10:37:40
719	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 1 * DEFAUT TEMPERATURE 2"]	2	{"tic": "58F7", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-10-07 10:37:24	2019-10-07 10:37:24
718	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "9F8F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-10-07 10:35:22	2019-10-07 10:35:22
717	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [131, 7, 0, 0, 0, 0, 0, 0, 132]}	2019-10-07 08:12:45	2019-10-07 08:12:45
716	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [6, 0, 0, 1, 0, 0, 0, 1, 5]}	2019-10-06 14:55:04	2019-10-06 14:55:04
715	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [130, 7, 0, 0, 0, 0, 0, 0, 131]}	2019-10-06 08:17:56	2019-10-06 08:17:56
714	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [5, 0, 0, 1, 0, 0, 0, 1, 4]}	2019-10-05 14:59:09	2019-10-05 14:59:09
713	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [129, 7, 0, 0, 0, 0, 0, 0, 130]}	2019-10-05 08:22:41	2019-10-05 08:22:41
712	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [4, 0, 0, 1, 0, 0, 0, 1, 3]}	2019-10-04 15:03:46	2019-10-04 15:03:46
711	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [128, 7, 0, 0, 0, 0, 0, 0, 129]}	2019-10-04 08:26:57	2019-10-04 08:26:57
710	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [3, 0, 0, 1, 0, 0, 0, 1, 2]}	2019-10-03 15:08:24	2019-10-03 15:08:24
709	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [127, 7, 0, 0, 0, 0, 0, 0, 128]}	2019-10-03 08:31:38	2019-10-03 08:31:38
708	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [2, 0, 0, 1, 0, 0, 0, 1, 1]}	2019-10-02 15:13:01	2019-10-02 15:13:01
707	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [126, 7, 0, 0, 0, 0, 0, 0, 127]}	2019-10-02 08:36:07	2019-10-02 08:36:07
706	005606224	["ACK"]	1	{"tic": "5B93", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-10-01 15:23:26	2019-10-01 15:23:26
705	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "4424", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-10-01 15:23:17	2019-10-01 15:23:17
704	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [125, 7, 0, 0, 0, 0, 0, 0, 126]}	2019-10-01 08:40:38	2019-10-01 08:40:38
703	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [124, 7, 0, 0, 0, 0, 0, 0, 125]}	2019-09-30 08:45:12	2019-09-30 08:45:12
702	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [123, 7, 0, 0, 0, 0, 0, 0, 124]}	2019-09-29 08:49:51	2019-09-29 08:49:51
701	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [122, 7, 0, 0, 0, 0, 0, 0, 123]}	2019-09-28 08:54:26	2019-09-28 08:54:26
700	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [121, 7, 0, 0, 0, 0, 0, 0, 122]}	2019-09-27 08:59:01	2019-09-27 08:59:01
699	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [120, 7, 0, 0, 0, 0, 0, 0, 121]}	2019-09-26 09:03:32	2019-09-26 09:03:32
698	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [24, 0, 0, 0, 0, 0, 0, 0, 25], "maxtemp": 22}	2019-09-25 13:15:18	2019-09-25 13:15:18
697	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [23, 0, 0, 0, 0, 0, 0, 0, 24], "maxtemp": 22}	2019-09-25 13:14:19	2019-09-25 13:14:19
696	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [22, 0, 0, 0, 0, 0, 0, 0, 23], "maxtemp": 22}	2019-09-25 13:13:19	2019-09-25 13:13:19
695	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [21, 0, 0, 0, 0, 0, 0, 0, 22], "maxtemp": 22}	2019-09-25 13:12:22	2019-09-25 13:12:22
694	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [20, 0, 0, 0, 0, 0, 0, 0, 21], "maxtemp": 22}	2019-09-25 13:11:18	2019-09-25 13:11:18
693	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [19, 0, 0, 0, 0, 0, 0, 0, 20], "maxtemp": 22}	2019-09-25 13:10:19	2019-09-25 13:10:19
692	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [18, 0, 0, 0, 0, 0, 0, 0, 19], "maxtemp": 22}	2019-09-25 13:09:20	2019-09-25 13:09:20
691	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [17, 0, 0, 0, 0, 0, 0, 0, 18], "maxtemp": 22}	2019-09-25 13:08:18	2019-09-25 13:08:18
690	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [16, 0, 0, 0, 0, 0, 0, 0, 17], "maxtemp": 22}	2019-09-25 13:07:18	2019-09-25 13:07:18
689	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [15, 0, 0, 0, 0, 0, 0, 0, 16], "maxtemp": 22}	2019-09-25 13:06:19	2019-09-25 13:06:19
688	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [14, 0, 0, 0, 0, 0, 0, 0, 15], "maxtemp": 22}	2019-09-25 13:05:22	2019-09-25 13:05:22
687	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [13, 0, 0, 0, 0, 0, 0, 0, 14], "maxtemp": 22}	2019-09-25 13:04:19	2019-09-25 13:04:19
686	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [12, 0, 0, 0, 0, 0, 0, 0, 13], "maxtemp": 22}	2019-09-25 13:03:48	2019-09-25 13:03:48
685	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [11, 0, 0, 0, 0, 0, 0, 0, 12], "maxtemp": 22}	2019-09-25 13:02:25	2019-09-25 13:02:25
684	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [10, 0, 0, 0, 0, 0, 0, 0, 11], "maxtemp": 22}	2019-09-25 13:01:19	2019-09-25 13:01:19
683	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [9, 0, 0, 0, 0, 0, 0, 0, 10], "maxtemp": 22}	2019-09-25 13:00:18	2019-09-25 13:00:18
682	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [8, 0, 0, 0, 0, 0, 0, 0, 9], "maxtemp": 23}	2019-09-25 12:59:18	2019-09-25 12:59:18
681	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [7, 0, 0, 0, 0, 0, 0, 0, 8], "maxtemp": 23}	2019-09-25 12:58:20	2019-09-25 12:58:20
680	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [6, 0, 0, 0, 0, 0, 0, 0, 7], "maxtemp": 23}	2019-09-25 12:57:19	2019-09-25 12:57:19
679	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [5, 0, 0, 0, 0, 0, 0, 0, 6], "maxtemp": 23}	2019-09-25 12:56:19	2019-09-25 12:56:19
678	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [4, 0, 0, 0, 0, 0, 0, 0, 5], "maxtemp": 23}	2019-09-25 12:55:19	2019-09-25 12:55:19
677	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [3, 0, 0, 0, 0, 0, 0, 0, 4], "maxtemp": 23}	2019-09-25 12:54:19	2019-09-25 12:54:19
676	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [2, 0, 0, 0, 0, 0, 0, 0, 3], "maxtemp": 23}	2019-09-25 12:53:20	2019-09-25 12:53:20
675	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [1, 0, 0, 0, 0, 0, 0, 0, 2], "maxtemp": 23}	2019-09-25 12:52:20	2019-09-25 12:52:20
674	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [0, 0, 0, 0, 0, 0, 0, 0, 1], "maxtemp": 23}	2019-09-25 12:51:22	2019-09-25 12:51:22
673	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [9, 0, 0, 0, 0, 0, 0, 0, 10], "maxtemp": 22}	2019-09-25 12:48:20	2019-09-25 12:48:20
672	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [8, 0, 0, 0, 0, 0, 0, 0, 9], "maxtemp": -99}	2019-09-25 12:47:20	2019-09-25 12:47:20
671	002D06224	["DAY"]	3	{"conf": {"pin": "----", "mode": 1, "phone": ["0614560149", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["22", "*", "*", "*"]}, "firm": "T108", "stat1": [7, 0, 0, 0, 0, 0, 0, 0, 8], "maxtemp": -99}	2019-09-25 12:46:49	2019-09-25 12:46:49
